,Datum,time,measurement,commentary,pressure_sample[bar],current[mA],voltage[mV],voltage_needle[mV],voltage_th[mV],voltage_needle_th[mV],R_ges / mOhm*cm²,R_bulk / mOhm*cm²,contact_area[cm2],pressure[bar],p_Kraftsensor / ?,Weg Bürster,Kraftsensor Poly,Probendicke Poly,Kraftsensor,Probendicke,U_ges 1,U_Nadel 1,U_ges 2,U_Nadel 2,Diff_U_ges/2,Diff_U_Nadel/2,Relais,pressure_rounded[bar],contact_resistance[mOhm*cm2],contact_resistance_error[mOhm*cm2],contact_resistance_mean[mOhm*cm2],resistance[mOhm*cm2],resistance_mean[mOhm*cm2],resistance_error[mOhm*cm2],bulk_resistance[mOhm*cm2],bulk_resistance_mean[mOhm*cm2],bulk_resistance_error[mOhm*cm2],bulk_resistance_sub[mOhm*cm2],volume_resistance[mOhm*cm2],volume_resistance_mean[mOhm*cm2],volume_resistance_error[mOhm*cm2],degradation_corr[mOhm*cm2],cycle
1115,24.06.2020,16:26:38,Referenz III o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),15.01,1997.0,4.04,4.04,4.0,3.99,8.39,8.39,4.15,3.17,-2502.95,2852.21,0.0,0.0,-25.92,8580.79,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,15.0,4.15,0.01,4.15,8.3,8.3,0.01,0.0,0.0,0.0,0.0,8.3,8.3,0.01,0.0,19.0
1116,24.06.2020,16:26:41,Referenz III o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),17.98,499.5,0.96,0.97,0.92,0.93,8.0,8.1,4.15,3.8,-1878.75,2923.52,0.0,0.0,-19.26,7055.73,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,18.0,3.82,0.01,3.81,7.63,7.61,0.01,0.0,0.0,0.0,0.0,7.63,7.61,0.01,0.0,19.0
1117,24.06.2020,16:26:46,Referenz III o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),18.0,997.0,1.88,1.88,1.83,1.83,7.81,7.82,4.15,3.8,-1867.8,2933.29,0.0,0.0,-19.15,6846.68,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,18.0,3.81,0.01,3.81,7.63,7.61,0.01,0.0,0.0,0.0,0.0,7.63,7.61,0.01,0.0,19.0
1118,24.06.2020,16:26:49,Referenz III o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),18.01,1497.0,2.78,2.79,2.74,2.75,7.71,7.74,4.15,3.81,-1870.61,2933.26,0.0,0.0,-19.18,6847.39,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,18.0,3.79,0.01,3.81,7.59,7.61,0.01,0.0,0.0,0.0,0.0,7.59,7.61,0.01,0.0,19.0
1119,24.06.2020,16:26:52,Referenz III o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),18.0,1997.0,3.7,3.7,3.66,3.66,7.69,7.7,4.15,3.81,-1871.61,2933.21,0.0,0.0,-19.19,6848.34,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,18.0,3.8,0.01,3.81,7.6,7.61,0.01,0.0,0.0,0.0,0.0,7.6,7.61,0.01,0.0,19.0
1120,24.06.2020,16:26:55,Referenz III o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),20.01,499.5,0.92,0.92,0.88,0.87,7.65,7.62,4.15,4.23,-1456.08,2974.27,0.0,0.0,-14.84,5970.23,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,20.0,3.64,0.01,3.62,7.28,7.23,0.02,0.0,0.0,0.0,0.0,7.28,7.23,0.02,0.0,19.0
1121,24.06.2020,16:27:00,Referenz III o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),19.96,997.0,1.78,1.78,1.73,1.74,7.4,7.42,4.15,4.22,-1459.59,2984.3,0.0,0.0,-14.87,5755.69,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,20.0,3.61,0.01,3.62,7.22,7.23,0.02,0.0,0.0,0.0,0.0,7.22,7.23,0.02,0.0,19.0
1122,24.06.2020,16:27:03,Referenz III o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),19.98,1497.0,2.65,2.65,2.6,2.6,7.34,7.33,4.15,4.22,-1458.27,2984.19,0.0,0.0,-14.86,5757.91,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,20.0,3.61,0.01,3.62,7.22,7.23,0.02,0.0,0.0,0.0,0.0,7.22,7.23,0.02,0.0,19.0
1123,24.06.2020,16:27:06,Referenz III o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),19.99,1997.0,3.51,3.52,3.47,3.47,7.3,7.31,4.15,4.23,-1457.84,2984.22,0.0,0.0,-14.86,5757.28,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,20.0,3.6,0.01,3.62,7.21,7.23,0.02,0.0,0.0,0.0,0.0,7.21,7.23,0.02,0.0,19.0
1124,24.06.2020,16:27:10,Referenz III o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),21.0,499.5,0.9,0.9,0.86,0.85,7.48,7.46,4.15,4.44,-1253.23,3004.91,0.0,0.0,-12.74,5314.9,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,21.0,3.56,0.01,3.53,7.11,7.07,0.02,0.0,0.0,0.0,0.0,7.11,7.07,0.02,0.0,19.0
1125,24.06.2020,16:27:14,Referenz III o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),20.99,997.0,1.74,1.75,1.7,1.7,7.26,7.29,4.15,4.44,-1246.16,3014.97,0.0,0.0,-12.67,5099.62,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,21.0,3.54,0.01,3.53,7.08,7.07,0.02,0.0,0.0,0.0,0.0,7.08,7.07,0.02,0.0,19.0
1126,24.06.2020,16:27:17,Referenz III o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),20.98,1497.0,2.59,2.59,2.54,2.54,7.18,7.18,4.15,4.44,-1246.85,3015.01,0.0,0.0,-12.67,5098.78,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,21.0,3.53,0.01,3.53,7.05,7.07,0.02,0.0,0.0,0.0,0.0,7.05,7.07,0.02,0.0,19.0
1127,24.06.2020,16:27:21,Referenz III o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),20.98,1997.0,3.43,3.42,3.38,3.37,7.12,7.11,4.15,4.43,-1250.48,3014.92,0.0,0.0,-12.71,5100.68,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,21.0,3.52,0.01,3.53,7.03,7.07,0.02,0.0,0.0,0.0,0.0,7.03,7.07,0.02,0.0,19.0
1128,24.06.2020,16:27:24,Referenz III o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),23.96,499.5,0.85,0.84,0.8,0.79,7.02,6.96,4.15,5.06,-635.16,3078.52,0.0,0.0,-6.43,3740.42,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,24.0,3.33,0.01,3.31,6.65,6.61,0.01,0.0,0.0,0.0,0.0,6.65,6.61,0.01,0.0,19.0
1129,24.06.2020,16:27:28,Referenz III o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),23.93,997.0,1.63,1.64,1.59,1.59,6.8,6.82,4.15,5.06,-621.83,3088.87,0.0,0.0,-6.3,3519.12,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,24.0,3.31,0.01,3.31,6.62,6.61,0.01,0.0,0.0,0.0,0.0,6.62,6.61,0.01,0.0,19.0
1130,24.06.2020,16:27:32,Referenz III o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),23.94,1497.0,2.42,2.43,2.38,2.38,6.71,6.73,4.15,5.06,-625.28,3088.79,0.0,0.0,-6.33,3520.78,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,24.0,3.29,0.01,3.31,6.59,6.61,0.01,0.0,0.0,0.0,0.0,6.59,6.61,0.01,0.0,19.0
1131,24.06.2020,16:27:35,Referenz III o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),23.97,1997.0,3.22,3.21,3.17,3.16,6.68,6.67,4.15,5.07,-625.46,3088.74,0.0,0.0,-6.33,3521.8,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,24.0,3.3,0.01,3.31,6.59,6.61,0.01,0.0,0.0,0.0,0.0,6.59,6.61,0.01,0.0,19.0
1132,24.06.2020,16:27:38,Referenz III o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),26.99,499.5,0.8,0.8,0.75,0.75,6.61,6.64,4.15,5.71,4.62,3158.18,0.0,0.0,-0.04,2036.71,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,27.0,3.12,0.01,3.11,6.24,6.22,0.01,0.0,0.0,0.0,0.0,6.24,6.22,0.01,0.0,19.0
1133,24.06.2020,16:27:43,Referenz III o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),26.99,997.0,1.54,1.54,1.5,1.49,6.43,6.41,4.15,5.71,13.7,3168.7,0.0,0.0,0.05,1811.65,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,27.0,3.12,0.01,3.11,6.24,6.22,0.01,0.0,0.0,0.0,0.0,6.24,6.22,0.01,0.0,19.0
1134,24.06.2020,16:27:46,Referenz III o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),26.98,1497.0,2.28,2.29,2.24,2.24,6.33,6.35,4.15,5.7,7.0,3168.67,0.0,0.0,-0.02,1812.32,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,27.0,3.1,0.01,3.11,6.2,6.22,0.01,0.0,0.0,0.0,0.0,6.2,6.22,0.01,0.0,19.0
1135,24.06.2020,16:27:49,Referenz III o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),26.98,1997.0,3.02,3.02,2.98,2.98,6.29,6.29,4.15,5.7,6.75,3168.61,0.0,0.0,-0.02,1813.62,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,27.0,3.1,0.01,3.11,6.19,6.22,0.01,0.0,0.0,0.0,0.0,6.19,6.22,0.01,0.0,19.0
1136,24.06.2020,16:27:52,Referenz III o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),29.98,499.5,0.76,0.76,0.71,0.71,6.27,6.29,4.15,6.34,626.95,3234.53,0.0,0.0,6.05,403.56,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,30.0,2.95,0.01,2.95,5.91,5.89,0.01,0.0,0.0,0.0,0.0,5.91,5.89,0.01,0.0,19.0
1137,24.06.2020,16:27:57,Referenz III o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),29.96,997.0,1.46,1.46,1.42,1.41,6.1,6.08,4.15,6.33,640.22,3245.27,0.0,0.0,6.18,173.88,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,30.0,2.96,0.01,2.95,5.91,5.89,0.01,0.0,0.0,0.0,0.0,5.91,5.89,0.01,0.0,19.0
1138,24.06.2020,16:28:00,Referenz III o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),29.95,1497.0,2.16,2.17,2.12,2.12,6.0,6.01,4.15,6.33,632.71,3245.25,0.0,0.0,6.11,174.38,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,30.0,2.94,0.01,2.95,5.88,5.89,0.01,0.0,0.0,0.0,0.0,5.88,5.89,0.01,0.0,19.0
1139,24.06.2020,16:28:03,Referenz III o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),29.95,1997.0,2.87,2.88,2.82,2.84,5.96,5.99,4.15,6.33,632.33,3245.3,0.0,0.0,6.1,173.32,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,30.0,2.93,0.01,2.95,5.87,5.89,0.01,0.0,0.0,0.0,0.0,5.87,5.89,0.01,0.0,19.0
1140,24.06.2020,16:28:13,Referenz III o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),1.03,499.5,3.39,3.38,3.34,3.33,28.15,28.06,4.15,0.22,-5438.38,2450.97,0.0,0.0,-59.66,17162.82,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,1.0,13.89,0.05,13.75,27.78,27.51,0.1,0.0,0.0,0.0,0.0,27.78,27.51,0.1,0.0,20.0
1141,24.06.2020,16:28:16,Referenz III o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),1.04,997.0,6.66,6.66,6.62,6.61,27.74,27.7,4.15,0.22,-5436.07,2459.38,0.0,0.0,-59.63,16982.88,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,1.0,13.78,0.05,13.75,27.56,27.51,0.1,0.0,0.0,0.0,0.0,27.56,27.51,0.1,0.0,20.0
1142,24.06.2020,16:28:19,Referenz III o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),1.04,1497.0,9.92,9.93,9.88,9.88,27.51,27.53,4.15,0.22,-5436.94,2459.33,0.0,0.0,-59.64,16983.97,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,1.0,13.7,0.05,13.75,27.39,27.51,0.1,0.0,0.0,0.0,0.0,27.39,27.51,0.1,0.0,20.0
1143,24.06.2020,16:28:23,Referenz III o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),1.04,1997.0,13.18,13.18,13.14,13.14,27.4,27.4,4.15,0.22,-5430.18,2459.41,0.0,0.0,-59.56,16982.25,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,1.0,13.65,0.05,13.75,27.31,27.51,0.1,0.0,0.0,0.0,0.0,27.31,27.51,0.1,0.0,20.0
1144,24.06.2020,16:28:26,Referenz III o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),2.0,499.5,2.51,2.51,2.47,2.46,20.86,20.84,4.15,0.42,-5235.16,2468.54,0.0,0.0,-57.18,16787.03,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,2.0,10.25,0.01,10.22,20.49,20.44,0.03,0.0,0.0,0.0,0.0,20.49,20.44,0.03,0.0,20.0
1145,24.06.2020,16:28:30,Referenz III o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),2.01,997.0,4.96,4.96,4.92,4.91,20.66,20.64,4.15,0.43,-5233.9,2476.78,0.0,0.0,-57.16,16610.82,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,2.0,10.24,0.01,10.22,20.48,20.44,0.03,0.0,0.0,0.0,0.0,20.48,20.44,0.03,0.0,20.0
1146,24.06.2020,16:28:34,Referenz III o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),2.02,1497.0,7.41,7.4,7.37,7.36,20.54,20.52,4.15,0.43,-5232.47,2476.86,0.0,0.0,-57.15,16609.07,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,2.0,10.21,0.01,10.22,20.42,20.44,0.03,0.0,0.0,0.0,0.0,20.42,20.44,0.03,0.0,20.0
1147,24.06.2020,16:28:37,Referenz III o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),2.02,1997.0,9.84,9.85,9.8,9.8,20.46,20.46,4.15,0.43,-5231.53,2476.88,0.0,0.0,-57.13,16608.71,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,2.0,10.18,0.01,10.22,20.37,20.44,0.03,0.0,0.0,0.0,0.0,20.37,20.44,0.03,0.0,20.0
1148,24.06.2020,16:28:40,Referenz III o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),3.03,499.5,2.12,2.12,2.08,2.08,17.63,17.64,4.15,0.64,-5013.97,2518.39,0.0,0.0,-54.5,15720.87,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,3.0,8.63,0.01,8.61,17.27,17.22,0.02,0.0,0.0,0.0,0.0,17.27,17.22,0.02,0.0,20.0
1149,24.06.2020,16:28:45,Referenz III o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),3.03,997.0,4.18,4.19,4.14,4.14,17.42,17.44,4.15,0.64,-5011.4,2526.9,0.0,0.0,-54.47,15538.82,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,3.0,8.62,0.01,8.61,17.23,17.22,0.02,0.0,0.0,0.0,0.0,17.23,17.22,0.02,0.0,20.0
1150,24.06.2020,16:28:48,Referenz III o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),3.04,1497.0,6.25,6.25,6.2,6.21,17.32,17.33,4.15,0.64,-5006.64,2526.82,0.0,0.0,-54.42,15540.44,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,3.0,8.6,0.01,8.61,17.2,17.22,0.02,0.0,0.0,0.0,0.0,17.2,17.22,0.02,0.0,20.0
1151,24.06.2020,16:28:51,Referenz III o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),3.04,1997.0,8.31,8.31,8.27,8.26,17.27,17.27,4.15,0.64,-5010.96,2526.88,0.0,0.0,-54.47,15539.1,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,3.0,8.59,0.01,8.61,17.18,17.22,0.02,0.0,0.0,0.0,0.0,17.18,17.22,0.02,0.0,20.0
1152,24.06.2020,16:28:54,Referenz III o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),5.03,499.5,1.72,1.72,1.67,1.67,14.26,14.25,4.15,1.06,-4595.18,2566.85,0.0,0.0,-49.52,14684.41,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,5.0,6.95,0.01,6.95,13.89,13.9,0.02,0.0,0.0,0.0,0.0,13.89,13.9,0.02,0.0,20.0
1153,24.06.2020,16:28:59,Referenz III o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),5.02,997.0,3.39,3.38,3.35,3.33,14.12,14.08,4.15,1.06,-4593.87,2575.45,0.0,0.0,-49.5,14500.31,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,5.0,6.97,0.01,6.95,13.94,13.9,0.02,0.0,0.0,0.0,0.0,13.94,13.9,0.02,0.0,20.0
1154,24.06.2020,16:29:02,Referenz III o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),5.03,1497.0,5.06,5.06,5.01,5.01,14.02,14.03,4.15,1.06,-4593.3,2575.47,0.0,0.0,-49.49,14499.86,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,5.0,6.95,0.01,6.95,13.89,13.9,0.02,0.0,0.0,0.0,0.0,13.89,13.9,0.02,0.0,20.0
1155,24.06.2020,16:29:05,Referenz III o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),5.03,1997.0,6.72,6.72,6.67,6.67,13.96,13.96,4.15,1.06,-4595.43,2575.42,0.0,0.0,-49.52,14501.05,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,5.0,6.93,0.01,6.95,13.87,13.9,0.02,0.0,0.0,0.0,0.0,13.87,13.9,0.02,0.0,20.0
1156,24.06.2020,16:29:09,Referenz III o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),6.02,499.5,1.59,1.58,1.55,1.53,13.22,13.1,4.15,1.27,-4380.56,2602.21,0.0,0.0,-47.0,13927.9,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,6.0,6.42,0.01,6.4,12.85,12.79,0.02,0.0,0.0,0.0,0.0,12.85,12.79,0.02,0.0,20.0
1157,24.06.2020,16:29:13,Referenz III o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),6.03,997.0,3.12,3.12,3.08,3.07,13.0,12.99,4.15,1.27,-4379.88,2610.91,0.0,0.0,-46.99,13741.91,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,6.0,6.41,0.01,6.4,12.81,12.79,0.02,0.0,0.0,0.0,0.0,12.81,12.79,0.02,0.0,20.0
1158,24.06.2020,16:29:16,Referenz III o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),6.02,1497.0,4.65,4.65,4.6,4.6,12.88,12.88,4.15,1.27,-4384.01,2610.86,0.0,0.0,-47.04,13743.07,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,6.0,6.38,0.01,6.4,12.76,12.79,0.02,0.0,0.0,0.0,0.0,12.76,12.79,0.02,0.0,20.0
1159,24.06.2020,16:29:20,Referenz III o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),6.02,1997.0,6.18,6.19,6.14,6.14,12.84,12.85,4.15,1.27,-4383.69,2610.9,0.0,0.0,-47.03,13742.23,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,6.0,6.37,0.01,6.4,12.75,12.79,0.02,0.0,0.0,0.0,0.0,12.75,12.79,0.02,0.0,20.0
1160,24.06.2020,16:29:23,Referenz III o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),9.02,499.5,1.33,1.32,1.28,1.27,11.03,10.98,4.15,1.91,-3760.56,2679.14,0.0,0.0,-39.85,12282.49,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,9.0,5.33,0.01,5.32,10.66,10.64,0.01,0.0,0.0,0.0,0.0,10.66,10.64,0.01,0.0,20.0
1161,24.06.2020,16:29:27,Referenz III o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),9.01,997.0,2.6,2.6,2.56,2.56,10.83,10.84,4.15,1.9,-3759.43,2688.04,0.0,0.0,-39.84,12092.31,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,9.0,5.32,0.01,5.32,10.65,10.64,0.01,0.0,0.0,0.0,0.0,10.65,10.64,0.01,0.0,20.0
1162,24.06.2020,16:29:31,Referenz III o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),9.02,1497.0,3.89,3.88,3.84,3.83,10.77,10.75,4.15,1.91,-3760.49,2687.98,0.0,0.0,-39.85,12093.61,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,9.0,5.32,0.01,5.32,10.65,10.64,0.01,0.0,0.0,0.0,0.0,10.65,10.64,0.01,0.0,20.0
1163,24.06.2020,16:29:34,Referenz III o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),9.02,1997.0,5.15,5.15,5.11,5.1,10.71,10.7,4.15,1.91,-3757.99,2687.98,0.0,0.0,-39.82,12093.54,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,9.0,5.31,0.01,5.32,10.61,10.64,0.01,0.0,0.0,0.0,0.0,10.61,10.64,0.01,0.0,20.0
1164,24.06.2020,16:29:37,Referenz III o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),10.02,499.5,1.26,1.27,1.21,1.22,10.46,10.53,4.15,2.12,-3547.75,2712.35,0.0,0.0,-37.45,11572.3,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,10.0,5.05,0.0,5.05,10.09,10.1,0.01,0.0,0.0,0.0,0.0,10.09,10.1,0.01,0.0,20.0
1165,24.06.2020,16:29:42,Referenz III o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),10.0,997.0,2.48,2.47,2.43,2.42,10.31,10.27,4.15,2.12,-3543.25,2721.39,0.0,0.0,-37.39,11379.02,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,10.0,5.06,0.0,5.05,10.13,10.1,0.01,0.0,0.0,0.0,0.0,10.13,10.1,0.01,0.0,20.0
1166,24.06.2020,16:29:45,Referenz III o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),10.01,1497.0,3.69,3.68,3.65,3.64,10.23,10.21,4.15,2.12,-3548.07,2721.45,0.0,0.0,-37.45,11377.72,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,10.0,5.05,0.0,5.05,10.11,10.1,0.01,0.0,0.0,0.0,0.0,10.11,10.1,0.01,0.0,20.0
1167,24.06.2020,16:29:48,Referenz III o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),10.02,1997.0,4.9,4.9,4.85,4.86,10.18,10.19,4.15,2.12,-3544.5,2721.43,0.0,0.0,-37.41,11377.97,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,10.0,5.04,0.0,5.05,10.09,10.1,0.01,0.0,0.0,0.0,0.0,10.09,10.1,0.01,0.0,20.0
1168,24.06.2020,16:29:51,Referenz III o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),11.98,499.5,1.17,1.17,1.12,1.12,9.69,9.69,4.15,2.53,-3139.55,2762.36,0.0,0.0,-32.89,10502.58,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,12.0,4.66,0.01,4.65,9.33,9.29,0.01,0.0,0.0,0.0,0.0,9.33,9.29,0.01,0.0,20.0
1169,24.06.2020,16:29:56,Referenz III o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),12.0,997.0,2.28,2.28,2.23,2.23,9.49,9.5,4.15,2.54,-3130.16,2771.6,0.0,0.0,-32.78,10305.0,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,12.0,4.65,0.01,4.65,9.3,9.29,0.01,0.0,0.0,0.0,0.0,9.3,9.29,0.01,0.0,20.0
1170,24.06.2020,16:29:59,Referenz III o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),12.02,1497.0,3.39,3.38,3.35,3.34,9.4,9.38,4.15,2.54,-3127.22,2771.5,0.0,0.0,-32.75,10307.11,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,12.0,4.64,0.01,4.65,9.28,9.29,0.01,0.0,0.0,0.0,0.0,9.28,9.29,0.01,0.0,20.0
1171,24.06.2020,16:30:02,Referenz III o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),12.01,1997.0,4.51,4.5,4.46,4.46,9.37,9.36,4.15,2.54,-3131.47,2771.5,0.0,0.0,-32.8,10307.08,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,12.0,4.64,0.01,4.65,9.28,9.29,0.01,0.0,0.0,0.0,0.0,9.28,9.29,0.01,0.0,20.0
1172,24.06.2020,16:30:06,Referenz III o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),15.01,499.5,1.05,1.06,1.0,1.01,8.7,8.79,4.15,3.17,-2507.52,2842.27,0.0,0.0,-25.97,8793.43,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,15.0,4.17,0.0,4.17,8.33,8.33,0.01,0.0,0.0,0.0,0.0,8.33,8.33,0.01,0.0,20.0
1173,24.06.2020,16:30:10,Referenz III o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),15.01,997.0,2.05,2.05,2.01,2.0,8.53,8.53,4.15,3.17,-2500.89,2851.87,0.0,0.0,-25.9,8588.14,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,15.0,4.17,0.0,4.17,8.35,8.33,0.01,0.0,0.0,0.0,0.0,8.35,8.33,0.01,0.0,20.0
1174,24.06.2020,16:30:13,Referenz III o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),15.01,1497.0,3.05,3.05,3.01,3.0,8.45,8.45,4.15,3.17,-2503.01,2851.79,0.0,0.0,-25.92,8589.76,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,15.0,4.17,0.0,4.17,8.33,8.33,0.01,0.0,0.0,0.0,0.0,8.33,8.33,0.01,0.0,20.0
1175,24.06.2020,16:30:17,Referenz III o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),15.01,1997.0,4.05,4.05,4.0,4.0,8.41,8.41,4.15,3.17,-2503.95,2851.75,0.0,0.0,-25.94,8590.64,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,15.0,4.16,0.0,4.17,8.32,8.33,0.01,0.0,0.0,0.0,0.0,8.32,8.33,0.01,0.0,20.0
